Campus Number,Bilingual Spending,Account Amount,2020 EL Denominator,2020 All Students Denominator,Percentage Bilingual Spending,2020 EL Pop Percent
101912271,119910.0,6006665.0,,,0.019962824628974647,
101912273,53533.0,4558179.0,,,0.011744383009092007,
101912274,226273.0,6281047.0,,,0.03602472645086082,
101912275,159865.0,5422723.0,,,0.02948057645577692,
101912276,57985.0,4623023.0,,,0.01254265877543763,
101912279,193246.0,3447645.0,,,0.05605159463923925,
101912281,268720.0,4784716.0,,,0.05616216302075191,
101912283,61877.0,3447343.0,,,0.017949185793232642,
101912285,247016.0,6093414.0,,,0.04053819418802005,
101912286,355594.0,6397177.0,,,0.0555860811729924,
101912287,161578.0,3805226.0,,,0.042462129713189176,
101912289,105278.0,3945623.0,,,0.02668222483496269,
101912290,438159.0,5545384.0,,,0.07901328384111903,
101912291,108526.0,3361538.0,,,0.03228462685830117,
101912292,371930.0,4064602.0,,,0.09150465408421292,
101912295,592350.0,7099582.0,,,0.08343448952346771,
101912297,192935.0,4047621.0,,,0.04766627112568099,
101912298,149537.0,4009701.0,,,0.037293803203780035,
101912299,81428.0,4181277.0,,,0.019474433289160226,
101912301,117.0,3390696.0,,102.0,3.450618987959994e-05,
101912308,,3447352.0,,114.0,,
101912310,79583.0,22389734.0,184.0,673.0,0.003554441513239952,0.27340267459138184
101912311,,2515090.0,6.0,83.0,,0.07228915662650602
101912321,63146.0,2470650.0,38.0,113.0,0.025558456276688322,0.336283185840708
101912322,89.0,4440671.0,,133.0,2.0042016172781097e-05,
101912323,960.0,2695785.0,,97.0,0.00035611148515182035,
101912324,69806.0,2666968.0,25.0,28.0,0.026174292304969538,0.8928571428571429
101912337,39213.0,8368775.0,,,0.004685632007073915,
101912338,106955.0,8370082.0,,,0.01277824996218675,
101912340,64625.0,1786102.0,,,0.03618214413286587,
101912342,211761.0,4265654.0,,,0.0496432668941269,
101912344,26087.0,4500795.0,,,0.005796087135717135,
101912345,,3281106.0,,126.0,,
101912348,,3800662.0,,99.0,,
101912350,51667.0,2751353.0,,,0.018778760849661968,
101912351,,2611820.0,,,,
101912352,73655.0,3086256.0,,,0.023865486207236213,
101912353,66861.0,5388870.0,,,0.012407239365581281,
101912354,78308.0,2540679.0,,,0.030821681920462994,
101912355,27198.0,2760849.0,,,0.009851317475167964,
101912357,58330.0,2443685.0,,,0.023869688605528128,
101912358,46210.0,4781310.0,,,0.009664715318605152,
101912359,402014.0,5253172.0,,,0.07652785783522793,
101912360,231975.0,2829027.0,,,0.08199815696350723,
101912364,622774.0,11493630.0,,,0.05418427424582138,
101912369,151145.0,4528574.0,,,0.033375848556300505,
101912371,,850581.0,,,,
101912372,552507.0,7765625.0,,,0.07114778269617707,
101912373,130641.0,4011007.0,,,0.032570623785996886,
101912374,305938.0,4820607.0,,,0.06346462177895854,
101912380,,,,,,
101912382,101902.0,6707888.0,,,0.015191368728875616,
101912383,294027.0,5232345.0,,,0.05619411564031042,
101912389,362199.0,4080143.0,,,0.08877115336398748,
101912390,38968.0,2127948.0,,,0.01831247756054189,
101912392,107358.0,5006244.0,,,0.021444819709147217,
101912394,345637.0,5485666.0,,,0.06300729938716648,
101912395,289962.0,5298236.0,,,0.054728026460127484,
101912396,187469.0,5159060.0,,,0.03633782123099945,
101912402,,6550042.0,,,,
101912456,6140.0,6070965.0,,,0.0010113713388233995,
101912458,4080.0,3360973.0,5.0,45.0,0.00121393417917966,0.1111111111111111
101912460,137922.0,4860578.0,,,0.028375637629927963,
101912463,,3730404.0,,46.0,,
101912467,4247.0,5022024.0,,,0.0008456749708882315,
101912468,2165.0,4946235.0,,158.0,0.00043770665971188186,
101912470,35421.0,4503352.0,,,0.007865474428825462,
101912473,21547.0,4449702.0,,,0.004842346745916918,
101912475,164537.0,4608919.0,,,0.03569969444027982,
101912476,29140.0,7165059.0,,,0.004066958834532975,
101912477,6862.0,9251692.0,18.0,241.0,0.0007417021664793856,0.07468879668049792
101912478,41854.0,11165346.0,,,0.0037485627404650066,
101912479,87764.0,6286239.0,,,0.013961289095117128,
101912480,131804.0,6576337.0,,,0.02004216024817463,
101912483,99276.0,4624771.0,,,0.0214661439452894,
101912484,1385.0,1057144.0,18.0,73.0,0.0013101337187743582,0.2465753424657534
101912485,2068.0,1166990.0,6.0,43.0,0.0017720803091714583,0.13953488372093023
101912486,,2891800.0,,106.0,,
101913001,,28439676.0,67.0,636.0,,0.10534591194968554
101913002,,22455917.0,,660.0,,
101913005,,3515833.0,,95.0,,
101913008,,33526370.0,18.0,888.0,,0.02027027027027027
101913013,,22276511.0,8.0,469.0,,0.017057569296375266
101913014,,24044103.0,25.0,569.0,,0.043936731107205626
101913015,,3109998.0,,,,
101913041,-227.0,11885687.0,,,-1.9098601536453047e-05,
101913042,,10458334.0,,,,
101913043,,11648236.0,,,,
101913044,,11578328.0,,,,
101913045,,9694445.0,,,,
101913046,,9981606.0,,,,
101913047,,10201259.0,,,,
101913048,,12087609.0,,,,
101913049,,8654175.0,,,,
101913101,150761.0,8166220.0,,,0.018461540345471955,
101913102,121765.0,13283206.0,,,0.009166838186504071,
101913103,133917.0,11435238.0,,,0.011710906235620107,
101913104,,6371874.0,,,,
101913105,,4918235.0,,,,
101913106,22109.0,5525753.0,,,0.004001083653214322,
101913107,,6110030.0,,,,
101913108,,5437218.0,,,,
101913109,,5746379.0,,,,
101913110,7620.0,6030030.0,,,0.0012636753050979845,
101913111,21661.0,5301510.0,,,0.004085817059667906,
101913112,,7570442.0,,,,
101913113,,4324971.0,,,,
101913114,,4749802.0,,,,
101913115,,7177396.0,,,,
101913116,,5083224.0,,,,
101913117,76222.0,7344164.0,,,0.010378580870470758,
101913118,85344.0,6828903.0,,,0.012497468480662268,
101913119,,5785080.0,,,,
101913120,,6726227.0,,,,
101913121,,5472323.0,,,,
101913122,134778.0,7003821.0,,,0.01924349580036383,
101913123,252652.0,8889570.0,,,0.028421172227678055,
101913124,,7687094.0,,,,
101913125,760.0,7658562.0,,,9.923533948017918e-05,
101913126,,6681469.0,,,,
101913127,79280.0,9174307.0,,,0.008641524640498732,
101913128,22342.0,7563715.0,,,0.002953839482317882,
101913129,,26141797.0,,,,
101913197,,,,,,
101913198,,,,,,
101914001,201611.0,32145766.0,44.0,796.0,0.006271774640554529,0.05527638190954774
101914002,241867.0,21256244.0,50.0,713.0,0.011378633026606206,0.07012622720897616
101914003,101.0,5074990.0,,,1.990151704732423e-05,
101914005,228188.0,26472545.0,57.0,725.0,0.00861979836090561,0.07862068965517241
101914007,254690.0,25063379.0,47.0,795.0,0.01016183811448568,0.05911949685534591
101914009,281933.0,22470176.0,56.0,629.0,0.012546986725871663,0.0890302066772655
101914010,180658.0,25873151.0,42.0,851.0,0.006982450649323695,0.04935370152761457
101914012,172068.0,25767379.0,22.0,885.0,0.006677745532442395,0.024858757062146894
101914013,172112.0,18564625.0,,,0.009270965613364126,
101914014,5065.0,38858819.0,,,0.00013034364219869884,
101914034,,,,,,
101914041,129898.0,10434635.0,,,0.012448734431055805,
101914042,61605.0,8607475.0,,,0.007157151197069988,
101914043,111080.0,9175657.0,,,0.012105945111069431,
101914044,171326.0,8049695.0,,,0.021283539314222465,
101914045,121244.0,8334071.0,,,0.014547992211729418,
101914046,64638.0,8756982.0,,,0.007381310136300383,
101914047,212964.0,9661966.0,,,0.022041476858850467,
101914048,108454.0,10705432.0,,,0.010130744840563184,
101914049,120061.0,10946332.0,,,0.010968148965333775,
101914050,117822.0,12729492.0,,,0.009255828905034074,
101914051,187489.0,11376114.0,,,0.01648093540553479,
101914052,60079.0,10607444.0,,,0.005663852667994288,
101914053,61756.0,9974966.0,,,0.006191098796727728,
101914054,59284.0,9972170.0,,,0.005944944781326431,
101914055,55385.0,8654329.0,,,0.006399687370332235,
101914056,52815.0,7752249.0,,,0.006812861661177292,
101914101,21387.0,3896597.0,,,0.005488635340015917,
101914102,52572.0,5241346.0,,,0.01003024795539161,
101914103,49081.0,8157215.0,,,0.006016881987295909,
101914104,340563.0,8201830.0,,,0.04152280649562354,
101914105,323585.0,8478879.0,,,0.03816365347353111,
101914106,347856.0,7371096.0,,,0.04719189656463571,
101914107,50554.0,5427608.0,,,0.009314231978433224,
101914108,55091.0,6882395.0,,,0.008004626296514513,
101914109,55522.0,8071358.0,,,0.006878892003055743,
101914110,249820.0,8501508.0,,,0.029385374924072293,
101914111,52661.0,7306467.0,,,0.0072074506050598735,
101914112,60678.0,8003839.0,,,0.007581112013872343,
101914113,50448.0,8466735.0,,,0.0059583771075863365,
101914114,315530.0,9407643.0,,,0.0335397506049071,
101914115,105218.0,6656658.0,,,0.015806430193649728,
101914116,379699.0,8469971.0,,,0.04482884297950961,
101914117,61413.0,8603656.0,,,0.00713801202651524,
101914118,234046.0,8845986.0,,,0.026457875922480546,
101914119,56714.0,6150371.0,,,0.009221232345170723,
101914120,302065.0,9360946.0,,,0.032268640370321545,
101914121,238701.0,10730355.0,,,0.02224539635454745,
101914122,63956.0,10806857.0,,,0.005918094409873287,
101914123,62509.0,9471668.0,,,0.0065995767588137595,
101914124,56508.0,9560894.0,,,0.005910325959057804,
101914125,250210.0,9970977.0,,,0.025093829822293242,
101914126,330821.0,10790962.0,,,0.030657229633465486,
101914127,55246.0,8452587.0,,,0.006535987148076678,
101914128,281782.0,7689789.0,,,0.036643658233015235,
101914129,56598.0,9947177.0,,,0.005689855523833546,
101914130,340871.0,10041551.0,,,0.033946050764468556,
101914131,54365.0,8377741.0,,,0.006489219468589444,
101914132,50769.0,8191522.0,,,0.006197749331565001,
101914133,52204.0,8473207.0,,,0.0061610674683151255,
101914134,54979.0,8689488.0,,,0.0063270701334762185,
101914137,49544.0,8829623.0,,,0.00561111159559134,
101914138,55304.0,8609388.0,,,0.00642368540017014,
101914139,51146.0,8671025.0,,,0.005898495275933353,
101914140,283046.0,10798438.0,,,0.02621175395923003,
101914141,53099.0,9176502.0,,,0.005786409679854045,
101914142,62278.0,7668398.0,,,0.008121383371076984,
101914143,231255.0,8253158.0,,,0.02802018330437876,
101914144,51534.0,6010386.0,,,0.008574158132273035,
101914145,2107.0,20032090.0,,,0.00010518123670570569,
101915001,1669.0,21962349.0,35.0,759.0,7.599369266010661e-05,0.0461133069828722
101915002,365409.0,26377086.0,170.0,914.0,0.01385327401214827,0.18599562363238512
101915003,7995.0,36084905.0,53.0,879.0,0.00022156078836843272,0.06029579067121729
101915004,1394.0,21716047.0,45.0,869.0,6.419216167657032e-05,0.05178365937859609
101915005,1782.0,20080021.0,,,8.874492710938898e-05,
101915037,,171050.0,,,,
101915038,,3514627.0,,,,
101915041,75101.0,10003599.0,,,0.007507398087428335,
101915042,1903.0,8847658.0,,,0.00021508516717079254,
101915043,117863.0,11118874.0,,,0.010600264019540107,
101915044,125.0,7785401.0,,,1.605569192903487e-05,
101915045,1141.0,8412809.0,,,0.00013562651903781484,
101915046,434.0,7977371.0,,,5.4403888198254787e-05,
101915047,788.0,7299898.0,,,0.0001079467137760007,
101915048,1424.0,8552749.0,,,0.0001664961756740435,
101915049,1398.0,8223409.0,,,0.00017000248923530376,
101915050,791.0,6750914.0,,,0.00011716931959139163,
101915101,112180.0,4575024.0,,,0.024520089949254913,
101915102,137862.0,4340815.0,,,0.03175947373937844,
101915103,265.0,4400802.0,,,6.021629693860346e-05,
101915104,219675.0,5229218.0,,,0.04200914936038237,
101915105,327686.0,5453964.0,,,0.060082171426140696,
101915106,184.0,3871739.0,,,4.752386459934412e-05,
101915107,,4836905.0,,,,
101915108,280760.0,6201323.0,,,0.04527421003550371,
101915109,120821.0,5085936.0,,,0.02375590255166404,
101915110,171603.0,5378033.0,,,0.031908134442462516,
101915111,591.0,4594182.0,,,0.00012864096372324822,
101915112,148948.0,6699342.0,,,0.022233228278239862,
101915113,639.0,4983894.0,,,0.00012821299971468094,
101915114,112066.0,4743428.0,,,0.023625529891040824,
101915115,238.0,5071177.0,,,4.69319055517092e-05,
101915116,692.0,6044294.0,,,0.00011448814369387061,
101915117,263645.0,6184575.0,,,0.04262944503058011,
101915118,219732.0,5174504.0,,,0.042464359869081175,
101915119,161910.0,4523529.0,,,0.0357928511124832,
101915120,400.0,5483074.0,,,7.295177850964623e-05,
101915121,198788.0,5979272.0,,,0.03324618783022415,
101915122,225227.0,5163200.0,,,0.04362159126123334,
101915123,451.0,5288612.0,,,8.527757377550102e-05,
101915124,284.0,4910270.0,,,5.783796003071114e-05,
101915125,259.0,4042112.0,,,6.407541404097659e-05,
101915126,121336.0,5422258.0,,,0.022377393329494833,
101915127,134275.0,6566616.0,,,0.020448127315500098,
101915128,147851.0,6720918.0,,,0.021998631734533883,
101915129,142711.0,5309685.0,,,0.02687748896591794,
101915130,,2572832.0,,,,
101915131,4074.0,4700199.0,,,0.0008667718111509746,
101915132,164374.0,5644916.0,,,0.02911894525977003,
101915133,,7050578.0,,,,
101916001,87188.0,19306415.0,14.0,441.0,0.00451601190588724,0.031746031746031744
101916002,834.0,2208424.0,,77.0,0.00037764487254259146,
101916009,,86317.0,,,,
101916041,46762.0,4747952.0,,,0.009848878000451563,
101916042,22044.0,4349453.0,,,0.0050682235214405125,
101916043,62404.0,4869916.0,,,0.012814184063955108,
101916101,4303.0,3540498.0,,,0.001215365747982346,
101916102,78896.0,4171175.0,,,0.018914574430466236,
101916103,14392.0,4148115.0,,,0.003469527725243876,
101916104,66881.0,3869876.0,,,0.017282465898132135,
101916105,13896.0,4255180.0,,,0.0032656667873039447,
101916106,5663.0,4320202.0,,,0.0013108183367351804,
101916107,194084.0,4159903.0,,,0.04665589558218064,
101917001,496125.0,20261041.0,91.0,572.0,0.02448664903249542,0.1590909090909091
101917002,363850.0,24885526.0,62.0,584.0,0.014620948739439947,0.10616438356164383
101917003,346789.0,20273730.0,108.0,571.0,0.017105337794278606,0.18914185639229422
101917004,510705.0,31811673.0,86.0,989.0,0.016054012626119978,0.08695652173913043
101917007,1122.0,4188573.0,,,0.0002678716593933065,
101917012,,98085.0,,,,
101917013,400835.0,24308150.0,92.0,810.0,0.016489736981218233,0.11358024691358025
101917014,,2923793.0,,,,
101917016,136456.0,11847106.0,,,0.011518087202055929,
101917041,56257.0,9049830.0,,,0.006216359865323437,
101917042,98421.0,6538413.0,,,0.015052735273834798,
101917043,45922.0,7308934.0,,,0.006282995577740885,
101917044,51321.0,6374576.0,,,0.008050888404185627,
101917045,102158.0,6713347.0,,,0.015217148763500532,
101917046,136356.0,7121737.0,,,0.01914645261401818,
101917047,52974.0,7136636.0,,,0.007422824983647758,
101917048,117824.0,8169538.0,,,0.014422357788163786,
101917049,48522.0,7847145.0,,,0.0061833953622623256,
101917051,46584.0,8128579.0,,,0.005730890971226336,
101917055,,766760.0,,,,
101917101,204606.0,6095171.0,,,0.03356854139120953,
101917102,240380.0,6776357.0,,,0.035473337665061035,
101917103,133105.0,5039757.0,,,0.02641099560951054,
101917104,180483.0,6074007.0,,,0.02971399275634684,
101917105,220030.0,6549463.0,,,0.03359512069920847,
101917106,202831.0,6330329.0,,,0.03204114667657874,
101917107,158805.0,4306598.0,,,0.03687481394827193,
101917108,197685.0,5920951.0,,,0.033387373075710304,
101917109,220850.0,6270322.0,,,0.03522147666419683,
101917110,190183.0,5002147.0,,,0.038020274094303905,
101917111,118349.0,4752981.0,,,0.0248999522615386,
101917112,136197.0,4985608.0,,,0.027318032223953428,
101917113,268266.0,7502658.0,,,0.035756128028226794,
101917114,191273.0,22802435.0,,,0.00838827081405999,
101917115,267972.0,6104972.0,,,0.04389405880977013,
101917116,263714.0,5773046.0,,,0.04568021803394603,
101917117,175426.0,6956081.0,,,0.025219085286672195,
101917118,208471.0,4967963.0,,,0.04196307420163958,
101917119,203636.0,6268850.0,,,0.032483788892699615,
101917120,200187.0,5184570.0,,,0.038612073903911026,
101917122,121182.0,4863805.0,,,0.024915061356283814,
101917123,159638.0,5763677.0,,,0.02769724951623764,
101917124,135313.0,4718514.0,,,0.02867703688067896,
101917125,141636.0,5435103.0,,,0.026059487741078687,
101917126,137221.0,5652751.0,,,0.02427508305248188,
101917127,71852.0,5485365.0,,,0.013098854861982749,
101917128,109286.0,6266105.0,,,0.017440818498892056,
101917129,149221.0,4349588.0,,,0.03430692746071582,
101917130,190221.0,5639016.0,,,0.033733012993756355,
101917131,141092.0,4392670.0,,,0.03211987242383334,
101917132,,5321165.0,,,,
101917133,153068.0,5077496.0,,,0.030146355605203824,
101917134,208696.0,5725094.0,,,0.036452851254494684,
101917135,155599.0,7602251.0,,,0.020467490484068467,
101917136,135951.0,6558772.0,,,0.020728118007456275,
101917137,175943.0,5535682.0,,,0.031783436982109885,
101917138,577.0,5451666.0,,,0.0001058392058501016,
101917139,70772.0,5910958.0,,,0.01197301689506168,
101917140,56317.0,6677781.0,,,0.008433490106968169,
101917141,190255.0,7698753.0,,,0.02471244369055612,
101917142,219192.0,6811538.0,,,0.03217951657907509,
101917143,77268.0,7090861.0,,,0.010896843133718177,
101917144,78934.0,6743410.0,,,0.011705353819506749,
101917145,114352.0,6972469.0,,,0.016400503179003018,
101917146,63012.0,5893387.0,,,0.010691984083176618,
101917147,76258.0,6036571.0,,,0.012632668447037233,
101917148,84943.0,3939121.0,,,0.021563947895989994,
101919001,90072.0,58261079.0,50.0,694.0,0.0015460063827516823,0.07204610951008646
101919002,380013.0,38008912.0,143.0,648.0,0.009997997311788352,0.22067901234567902
101919003,98568.0,47727774.0,126.0,535.0,0.0020652125950814297,0.23551401869158878
101919018,75866.0,10858892.0,,,0.006986532327607642,
101919021,12811.0,3313214.0,,95.0,0.003866638255180619,
101919022,,1865899.0,,,,
101919043,13378.0,8120131.0,,,0.001647510366519949,
101919044,17807.0,8479362.0,,,0.002100040073769701,
101919045,23723.0,8721069.0,,,0.002720194049605616,
101919046,30666.0,7957723.0,,,0.003853614909692132,
101919047,31146.0,8840034.0,,,0.0035232896163069054,
101919048,98050.0,8071261.0,,,0.01214803981682664,
101919050,51341.0,10036101.0,,,0.005115632056712064,
101919051,130028.0,12135833.0,,,0.010714386066452959,
101919052,211356.0,5822102.0,,,0.03630235265544987,
101919102,114334.0,5942582.0,,,0.01923978499581495,
101919103,83930.0,6024605.0,,,0.013931203788464139,
101919104,3692.0,4480628.0,,,0.000823991636886615,
101919105,97262.0,6075113.0,,,0.016009907963851867,
101919106,75073.0,5876015.0,,,0.012776175690497727,
101919107,53407.0,5676958.0,,,0.009407679253572072,
101919108,42970.0,5755486.0,,,0.007465920341045048,
101919109,53290.0,4666666.0,,,0.011419287345612478,
101919110,93422.0,5084352.0,,,0.01837441624812759,
101919111,105753.0,5080846.0,,,0.02081405340764117,
101919112,137401.0,5452752.0,,,0.02519846858980566,
101919114,158465.0,5295307.0,,,0.02992555483563087,
101919115,81616.0,5775088.0,,,0.014132425341397395,
101919116,108662.0,4863840.0,,,0.022340784236323564,
101919117,41685.0,5452966.0,,,0.007644463581837848,
101919119,87654.0,5767897.0,,,0.015196873314485332,
101919120,123254.0,5912035.0,,,0.02084798212459838,
101919121,121536.0,5383007.0,,,0.022577715392159067,
101919122,87039.0,5228586.0,,,0.016646756886087365,
101919123,190999.0,5296717.0,,,0.03605988388656596,
101919124,144823.0,6633082.0,,,0.02183344032231171,
101919125,43095.0,5397666.0,,,0.007984006420552884,
101919126,98500.0,5620422.0,,,0.017525374429179872,
101919127,77265.0,5178557.0,,,0.014920179501741508,
